DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","Gray Center","oXit0IQSiXYlDH4m6lu9","I rarely or never use this space","student","40.59567337586813","-98.37315697894579","",
"Marker","Kiewit Building","oXrlsL6q5UIRb9pWGjfe","I would like to use this space more, but it needs improvement","student","40.590430244981405","-98.37326903093913","",
"Marker","McCormick Hall","oXtAfUv0egwD8RuCDTpb","I would like to use this space more, but it needs improvement","student","40.59233848889835","-98.37373364834369","",
"Marker","Lloyd Wilson Field/Stadium","oZ5tLV4cC5qCHMDq4JIz","This is a go-to hangout spot for me and my friends","student","40.59611231301625","-98.36928672884677","",
"Marker","","oaZk9nRM4lOziqSSMtK4","This is a go-to hangout spot for me and my friends","student","40.593309255040566","-98.37469602492804","",
"Marker","Morrison-Reeves Science Center","ob6Zcoauhu9OKzdhpdx5","This is a go-to hangout spot for me and my friends","student","40.59120718581252","-98.37211671275041","One of my favorite places to study or work on homework!",
"Marker","Scott Studio Theatre","obG7cp1KY4TzAICjFm7U","This space feels outdated or run-down","student","40.592425452059416","-98.37345717228018","",
"Marker","Jackson Dinsdale Art Center","odKYvBXwjgNjZDBX8Qop","This is a go-to hangout spot for me and my friends","student","40.59664449125552","-98.37296473442697","",
"Marker","Hayes M. Fuhr Hall of Music","odhB8fVvQdQpCECROnOM","I rarely or never use this space","staff","40.594900294883416","-98.37181762861078","",
"Marker","Bronc Hall Residence","odnsYVOKSWaiZ1XBsJxR","This is one of my go-to study spots","student","40.59311236369777","-98.37230620046317","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","odurDzeFgLKNwPUsccNs","This is one of my go-to study spots","student","40.59568998921716","-98.37061437094637","",
"Marker","Perkins Library","oe872jSFNx0nyanENJhT","This is one of my go-to study spots","student","40.590308380108695","-98.37436605728652","",
"Marker","Scott Studio Theatre","oeKJ3qXUGFNSJxsXPsVp","I rarely or never use this space","student","40.59218088262742","-98.37325535246963","Never been to this building",
"Marker","Bronco Village Apartments 1","oejMd21IRyZsQpa7rSer","This is a go-to hangout spot for me and my friends","student","40.59479486325239","-98.36564680205124","",
"Marker","Morrison-Reeves Science Center","ofStxwBRbndjoJ5SrUzW","This is one of my go-to study spots","student","40.591044859579","-98.37211841393818","",
"Marker","Bronco Village Apartments 3","ofgT0Qp0YNfrvmCAhQpH","I rarely or never use this space","student","40.59499364190066","-98.3662705780608","",
"Marker","Altman Hall Residency","ohTcoMNkzoNhttZGAZ90","The furniture in this space is uncomfortable or not functional","student","40.592579199578836","-98.37192018842124","",
"Marker","Wilson Center","ohqz2G3J9kNkmhlVe2bb","This space supports my teaching and/or professional work effectively","staff","40.59277216860096","-98.37364661157785","I wish the projected screens in the classrooms (upstairs) are bigger.",
"Marker","Altman Hall Residency","oiCgBiAYfX5fOSUHYsQw","I rarely or never use this space","student","40.592266549457776","-98.37190960952182","",
"Marker","Babcock Hall Residence","oiiVb4aLCAWIvAVYEOiS","I rarely or never use this space","student","40.593074835162525","-98.37458345508406","",
"Marker","Bronco Village Apartments 4","ojE2DBHVAvaJmVcl7jce","I rarely or never use this space","student","40.59501092120087","-98.36592451493865","",
"Marker","Hazelrigg Student Union","ojyRNe2usmqvvns8BeF2","This is a go-to hangout spot for me and my friends","student","40.59398417315376","-98.37290896126491","",
"Marker","Jackson Dinsdale Art Center","op80scaRbzlnj8eQJN7D","This is one of my go-to study spots","student","40.59671115470769","-98.37327343319133","I like the lobby of JDAC a lot. There's a small variety of seating, offering various kinds of workspaces or spaces to sit with friends. The atmosphere here is great, and so are the people, so it's easy to spend time in the lobby studying or even just people watching.",
"Marker","Calvin H. French Memorial Chapel ","ops3x6J8ZPIIDpGvAqa3","The technology in this space is inadequate or unreliable","staff","40.591691257611956","-98.37335942574855","",
"Marker","The 1882 Residence Hall","oqyy1dQpKLBcNpYc8vsL","I rarely or never use this space","student","40.59383247971013","-98.37158140080844","",
"Marker","Jackson Dinsdale Art Center","orM6B5T3cWih5acUMqKT","This is one of my go-to study spots","student","40.59681898290353","-98.37306933978208","",
"Marker","","orW0hUFrzJJEN5F9pfOY","I rarely or never use this space","student","40.59694539797877","-98.36450305214458","",
"Marker","Bronc Hall Residence","orYIoI8nMxn9iBxIy6V9","This is one of my go-to study spots","student","40.593120305699614","-98.37216520275386","",
"Marker","Kiewit Building","osT5uiYMk3qjfM1YaaZc","This space feels outdated or run-down","student","40.59049963083865","-98.37338683966632","",
"Marker","Hazelrigg Student Union","osg1IjtIvT6zzF8dmnEg","I would like to use this space more, but it needs improvement","student","40.59403114468344","-98.37279205825787","",
"Marker","Barrett Alumni Center","otIQ4W0D0JB9Yn9LQ3Xl","I rarely or never use this space","student","40.59528176361627","-98.3646166985427","",
"Marker","Morrison-Reeves Science Center","otW0WF4u7X0fAdYSQkcv","This is one of my go-to study spots","student","40.591124255986614","-98.3721103197697","Cozy, quiet",
"Marker","Jackson Dinsdale Art Center","owQnq3HKX8skjtH6PNhP","I rarely or never use this space","student","40.59676735215939","-98.37333583802767","",
"Marker","Batchelder General Services","owwIyqM6iTLDBVd1NFlO","I rarely or never use this space","student","40.59271118760725","-98.37098766957993","",
"Marker","Bronc Hall Residence","oxRrKF3Dlk7nj9htMFZ3","Just leave a comment about this space","staff","40.593205092963245","-98.37228203580128","Renovations seem best done in this dorm. Students feel comfortable and space is accomodating.",
"Marker","Morrison-Reeves Science Center","oxupeFJGjS2hYx2mUC5X","This space supports my teaching and/or professional work effectively","staff","40.59113516864997","-98.37218365202905","",
"Marker","McKay House","oyyOTv6Iw9rAw8XBptRT","I rarely or never use this space","student","40.59368303796859","-98.37500008618423","",
"Marker","Calvin H. French Memorial Chapel ","ozOKE0jZJHgQWLWN37HL","This space feels outdated or run-down","student","40.59170280033322","-98.3734134781258","",
"Marker","The Stone Health Center","p1seNdURzDkF9V6tagHP","I rarely or never use this space","student","40.593255321533036","-98.37526271916103","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","p47MHp6gzvVOh20OzLjh","This is one of my go-to study spots","student","40.59547865076297","-98.3709133053425","",
"Marker","Babcock Hall Residence","p49tfQ5fD7HRQ4ZyGlsY","Just leave a comment about this space","student","40.59309122544474","-98.37459721790259","Flooding and water build up seems to be a large problem in this building!",
"Marker","Calvin H. French Memorial Chapel ","p4Rmu6Rdf9wZ6C3QX5iN","I would like to use this space more, but it needs some improvement","staff","40.59174714961463","-98.3732872047919","Great building but not used correctly or as much.",
"Marker","Taylor Hall Residence","p4ydANGwpuZPeY0a3AHH","This space feels outdated or run-down","student","40.5927788804301","-98.37468175408871","",
"Marker","Morrison-Reeves Science Center","p65OnUXwaTeCzCrT5D47","This is one of my go-to study spots","student","40.59114928005519","-98.37199373946115","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","p6QQkF6feVBTFNH7EJ4C","This is a go-to hangout spot for me and my friends","student","40.595728756801435","-98.37052071221885","",
"Marker","Calvin H. French Memorial Chapel ","p6f1M0uSA61bom8kgeyS","This space feels outdated or run-down","student","40.59169579165447","-98.3733152272807","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","p9Q8VFh5m1AHZVOlaEeV","This is one of my go-to study spots","student","40.59539828493331","-98.37064920037706","",
"Marker","Hazelrigg Student Union","p9rdMb5FmXn9EHj8LSil","This is one of my go-to study spots","student","40.59412088408419","-98.37305562188479","I love studio 200!",
"Marker","Scott Studio Theatre","pAcu2pQECxyEfIOdhgmL","I rarely or never use this space","student","40.59233036564049","-98.37338536229842","",
"Marker","Perkins Library","pBL1lrGHp0bzcmVIAO4o","This space feels outdated or run-down","student","40.59033019550316","-98.37452971321457","",
"Marker","Jackson Dinsdale Art Center","pDbhzhhm8mHfX0lAoUUU","I rarely or never use this space","student","40.596843421609634","-98.37313675588314","I never use this space",
"Marker","Perkins Library","pEsf41VGuy3jr3pGLXeM","This is one of my go-to study spots","student","40.590327111631524","-98.37447564476025","",
"Marker","906 E 9th Shop","pFXnQ5Vu29EBBbdOrxCo","The furniture in this space is uncomfortable or not functional","student","40.592925637538144","-98.37001899110544","",
"Marker","Morrison-Reeves Science Center","pIcqLPHng2d4E7sDvitk","The furniture in this space is uncomfortable or not functional","student","40.5911142638185","-98.37211827036373","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","pIlmfbTx02smuGiEYk48","Just leave a comment about this space","student","40.59565152103792","-98.37021506886768","Fun place and I’m here a lot",
"Marker","Bronco Village Apartments 2","pJQKMp01B0UHQPNMoHcF","I rarely or never use this space","student","40.59473227981465","-98.36617528628548","",
"Marker","The Stone Health Center","pK19FLjj1vMjE4J1qETe","I rarely or never use this space","student","40.593243464013426","-98.37521059379306","",
"Marker","Morrison-Reeves Science Center","pKEoKxvXzktmBFY5z3Zh","The furniture in this space is uncomfortable or not functional","student","40.591333030557365","-98.37209551681642","The psychology students took over the study spaces and are sometimes very rude.",
"Marker","McCormick Hall","pKxa3UAxkiBoxjDuthxP","The furniture in this space is uncomfortable or not functional","student","40.59236261064578","-98.37367514414306","",
"Marker","Bronco Village Apartments 4","pQgbXOhK0L8seggQnqi6","This is one of my go-to study spots","student","40.595252947495396","-98.36593522454368","",
"Marker","Bronc Hall Residence","pS2EyfSjLYUpUHLQtk0y","I do not feel safe in this space","student","40.59306233342551","-98.37241370911292","",
"Marker","Perkins Library","pS6iMH8cTu2xoypMB2fg","This space feels outdated or run-down","student","40.59028227747379","-98.37435961901876","",
"Marker","Calvin H. French Memorial Chapel ","pSHPDk3UJd2BNBWglRSs","This space feels outdated or run-down","student","40.59174067634484","-98.37343852206337","Didn't we get money to help repair the chapel?",
"Marker","Hayes M. Fuhr Hall of Music","pU2sC6PoMVXuP4oDcZEr","I would like to use this space more, but it needs improvement","student","40.59465819107973","-98.37181263293158","",
"Marker","Hurley-McDonald Hall","pUK5ahF4nINW7zPOYoqL","This space feels outdated or run-down","student","40.59076482030815","-98.37468224935795","",
"Marker","Perkins Library","pXhT2mLbPsyIeUXAQykA","This is one of my go-to study spots","student","40.59019156245782","-98.37433349550705","",
"Marker","Batchelder General Services","pXodBFjFlBEnvF87WMHq","Just leave a comment about this space","student","40.59271676540641","-98.37094525549438","I get my packages from here and I like the way they do things.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","pXwj1tCzbN9UukwE1hsX","This space supports my teaching and/or professional work effectively","staff","40.59585404432951","-98.37051629059283","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","pYzCxl1bI5aF13RxUUpy","I rarely or never use this space","staff","40.595697114364356","-98.37032441492701","",
"Marker","Bronc Hall Residence","pZMCSnw5GctUaJcOIIsS","I rarely or never use this space","student","40.59314856131107","-98.37221740129449","",
"Marker","Perkins Library","pa6uhqzuAKfwqeNac4JK","I would like to use this space more, but it needs improvement","student","40.5902061985679","-98.37447471652457","",
"Marker","Morrison-Reeves Science Center","pb6uR0QMS1tlAUpAEovn","The lighting or temperature in thei space makes it uncomfortable","student","40.59118587459801","-98.37209328332052","Just in some classrooms",
"Marker","","pcglWn9hdH0r7ofZW0GJ","I rarely or never use this space","student","40.595269501752966","-98.3657574088609","",
"Marker","Morrison-Reeves Science Center","pdScuZ4euMuAZ3zG66nb","This is one of my go-to study spots","student","40.59130341725759","-98.37201429445689","",
"Marker","Babcock Hall Residence","pgBgVPa8SkEArftMnmEB","This is a go-to hangout spot for me and my friends","student","40.59315253454602","-98.37461204280204","",
"Marker","Wilson Center","pi6C6SHz1pIJVisQmqI4","I rarely or never use this space","student","40.59282660809234","-98.37362403621138","",
"Marker","Hurley-McDonald Hall","pijMTrbvG4zXepQSDPDa","The lighting or temperature in thei space makes it uncomfortable","student","40.59075757905126","-98.37464759913696","",
"Marker","Bronc Hall Residence","pioVX26O9NYHQBod6m0q","I rarely or never use this space","student","40.593188008096774","-98.3722308125195","",
"Marker","Hazelrigg Student Union","porqx1xFv962wXYX22oP","This is one of my go-to study spots","student","40.59400995498979","-98.3728206371186","",
"Marker","Hazelrigg Student Union","pruCg8MgWEkQxsFi409b","This space supports my teaching and/or professional work effectively","staff","40.59416346566351","-98.372887299429","",
"Marker","Kiewit Building","przLnw3SKyrF8ChRiyvu","Just leave a comment about this space","student","40.59042027807749","-98.37325156941132","This area is nice to study in but I don’t often",
"Marker","Morrison-Reeves Science Center","pshGGQGnXiUuxMadhE6O","This is one of my go-to study spots","student","40.591128759021075","-98.37202479416545","Very cold in my biology class",
"Marker","Hazelrigg Student Union","puKHL0T1jxHMVsqFT1P8","This is a go-to hangout spot for me and my friends","student","40.594002639715995","-98.3728392142666","",
"Marker","Gray Center","pup55YHjD3qFEkcMvih3","I would like to use this space more, but it needs improvement","student","40.59562793213874","-98.37310458382743","",
"Marker","Kiewit Building","pvDrq2B17J3JneCKZ3sX","This is one of my go-to study spots","student","40.59044115475561","-98.3732990776979","",
"Marker","Morrison-Reeves Science Center","pvMnEQT2mDUiIoI4zBi6","This is one of my go-to study spots","student","40.591131205519844","-98.37208112961507","",
"Marker","Morrison-Reeves Science Center","pvXXOP8nJw9vMR5ZWRfl","This is a go-to hangout spot for me and my friends","student","40.591155448470346","-98.37207296310523","",
"Marker","Gray Center","pvhKrw07x9qAmNwru3L6","I would like to use this space more, but it needs improvement","student","40.59574319350199","-98.37302396510593","",
"Marker","Hazelrigg Student Union","pw9xAZh4RIFFpvrJ332C","This is one of my go-to study spots","student","40.59412444777712","-98.37273457507135","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","pwX2PozXgSp8c8NHNOpD","I rarely or never use this space","student","40.595930357467324","-98.37057560655691","",
"Marker","Altman Hall Residency","pxQ3LNOIuTxLCv2W9FIt","This space supports my teaching and/or professional work effectively","staff","40.59232531864859","-98.37196327266342","Nice lobby area.",
"Marker","Kiewit Building","pxlV1He2iq6EjYZs9Cod","I rarely or never use this space","student","40.59053971240695","-98.37331590591411","",
"Marker","","pyuzNzPon7lfBkaTBMkF","The furniture in this space is uncomfortable or not functional","student","40.592575712508676","-98.37230599063759","some of the outside furniture is uncomfortable. I also wish there were more seats period, they can fill up fast if its a nice day out",
"Marker","Lloyd Wilson Field/Stadium","q0l92aWoFeKOjRXozw1q","This is a go-to hangout spot for me and my friends","student","40.59611746952851","-98.3693472785173","",
"Marker","Bronco Village Apartments 5","q1xokL6nkWdCJIhmLy5l","I rarely or never use this space","student","40.59440265845521","-98.365207785628","",
"Marker","Altman Hall Residency","q2cdWbsrbHQDTieMbWsZ","This is a go-to hangout spot for me and my friends","student","40.592423061493406","-98.37191563609694","",
"Marker","Morrison-Reeves Science Center","q3JpXkZXTKD74pZLWiU0","This is one of my go-to study spots","student","40.59114042332246","-98.37203700058464","",
"Marker","Wilson Center","q40AiARSUmskPycHHv1r","I rarely or never use this space","student","40.592828484700476","-98.37355486369968","",
"Marker","The 1882 Residence Hall","q5NXIhH2P1FJBk2Sd5Aw","I do not feel safe in this space","student","40.594024355011584","-98.37125172460108","We did not need a new dorm building. It ruined Fuhr, made us choir kids nomads, and ruined the aesthetics of the architecture of campus. Plus watching them build it is an eyesore.",
"Marker","Hayes M. Fuhr Hall of Music","q6DZoGx3pHglintAzwo1","I would like to use this space more, but it needs improvement","student","40.594646869083675","-98.37179118433613","",
"Marker","Kiewit Building","q6PnmqPPBBqFTlBpF0Bx","This is one of my go-to study spots","student","40.59052609751137","-98.37347206279377","",
"Marker","Batchelder Garage","q79sqPkISJ7bGXwDyl1r","I rarely or never use this space","student","40.592927327583","-98.3704826529078","",
"Marker","","q7XSFYZGktZAKn0UC1vx","This is one of my go-to study spots","student","40.59291180766496","-98.37172452649074","very little lighting",
"Marker","Kiewit Building","q8HsSxqCKOWpki6X97wS","This is a go-to hangout spot for me and my friends","student","40.59036923185673","-98.37319395080888","I am a wrestler and exercise science major so this is probably where I am most of the time for class, practice, or just to hangout with friends in the mat room/locker room.",
"Marker","Kiewit Building","q8SuJKNqVO1pLCnroLIW","I would like to use this space more, but it needs improvement","student","40.59047444331182","-98.37324327267702","",
"Marker","Perkins Library","q8XppP4iGffpvtZbVgUW","This is one of my go-to study spots","student","40.59026796854022","-98.37430574327108","",
"Marker","","q9M6ozYFSlFTmVFYDaJw","I rarely or never use this space","student","40.5938033863753","-98.3740260294043","",
"Marker","Morrison-Reeves Science Center","qA7pvEijnqajT8PQVT0P","This is one of my go-to study spots","student","40.59115985593172","-98.37208915319573","",
"Marker","The 1882 Residence Hall","qBBYY4XtfMKSPMNaS4kb","I rarely or never use this space","student","40.59378011509517","-98.37126160739075","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","qCBN54KdUBFlDG9wiOYp","This is a go-to hangout spot for me and my friends","student","40.595676421977345","-98.37056615760571","",
"Marker","Perkins Library","qCqOSH3pyawZMZ6ChwIc","This space feels outdated or run-down","student","40.59022180535732","-98.3744042417087","",
"Marker","Wilson Center","qDJMKkb8lL84izCHr6yS","The lighting or temperature in thei space makes it uncomfortable","student","40.59273872462836","-98.37356985020546","Was always super hot when I had a class last spring there.",
"Marker","Hurley-McDonald Hall","qFUG3PKajZLNV2g374q4","I would like to use this space more, but it needs some improvement","staff","40.59075010303235","-98.3746040986843","While the technology has been upgrades in the basement classrooms, the window well coverings are filthy so they don't let a lot of light in. I would be more likely to teach in downstairs if they could be cleaned up. (To be fair, most of the window well covers on campus are very dirty and should be cleaned regularly so the campus looks nicer).",
"Marker","McCormick Hall","qIOUmHraQcxJzYkpIkzC","I rarely or never use this space","staff","40.592321812946494","-98.37370266300748","",
"Marker","McCormick Hall","qJJuuXAag0dONoG9qNRH","This space feels outdated or run-down","student","40.59230586511629","-98.37369810361778","",
"Marker","Babcock Hall Residence","qKwTmifxTZRCveZ3I7WP","I rarely or never use this space","student","40.59319185652157","-98.37461229310914","",
"Marker","Batchelder Garage","qMQU7CIkX4x22l3EbhEb","I rarely or never use this space","student","40.592945996839404","-98.3704711490653","",
"Marker","Kiewit Building","qMbrRZVIpZ2biZQTlN9B","Just leave a comment about this space","student","40.59049101848845","-98.37326903891162","Gym floor is always dusty or not picked up well after there is an event.",
"Marker","Hurley-McDonald Hall","qMcw6WlIe1dd1XVVRTW1","I rarely or never use this space","student","40.59070243888232","-98.37467026072794","",
"Marker","","qMznFFgxNiXlZc2WE07A","This is one of my go-to study spots","student","40.59036604409707","-98.37434691591355","",
"Marker","Kiewit Building","qOu33wdaNTRcwQ9Eo7Dl","I rarely or never use this space","student","40.590581649731604","-98.37317118612846","",
"Marker","","qP48VdxUY4ZQlcZbGPlu","I would like to use this space more, but it needs improvement","student","40.59305855652502","-98.37421526753717","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","qQJyku3w2mbNkhgXlEby","I would like to use this space more, but it needs improvement","student","40.59589812502617","-98.37030550721865","The study room doesn't have any lights.",
"Marker","Bronco Village Apartments 3","qQKw8lI4aj4JxKzb5SOx","I rarely or never use this space","student","40.59511699800112","-98.36621944037698","",
"Marker","Kiewit Building","qQaFZk9XDOZFaQDe1XTG","This space feels outdated or run-down","student","40.590520653811325","-98.37343359886502","",
"Marker","Taylor Hall Residence","qTfxIfmiSGIm7lmar9pk","I rarely or never use this space","student","40.59286117420956","-98.37465432210115","",
"Marker","McCormick Hall","qTrkbiWmZKfHNsFIC8XZ","The lighting or temperature in thei space makes it uncomfortable","student","40.592311598648536","-98.37363013043442","",
"Marker","Calvin H. French Memorial Chapel ","qTzDJZFRRC0CVJIuiUWd","The lighting or temperature in thei space makes it uncomfortable","student","40.59168664865939","-98.37343106467252","",
"Marker","Hayes M. Fuhr Hall of Music","qVrvIQO0Prv0UptG82m3","I rarely or never use this space","student","40.59478945694906","-98.37172067874151","",
"Marker","706 E. 7th St. Residence","qVwEhVvM3eZtfsFyb6jE","I rarely or never use this space","student","40.589605747624034","-98.373333463331","",
"Marker","Bronco Village Apartments 1","qWxBH4ChoYT3cjaUffva","This is a go-to hangout spot for me and my friends","student","40.59487942059957","-98.36568596105747","",
"Marker","Bronco Village Apartments 5","qXPx5XCDaI9AY44L74NF","This is a go-to hangout spot for me and my friends","student","40.59428895069317","-98.36514442677662","",
"Marker","611 E. 9th St","qXvlvXk9PWCQqgy3VDFi","I rarely or never use this space","student","40.59376230592923","-98.37458738410501","",
"Marker","812 N Ash Ave","qZMuAbaobLpMV2xjmjYO","I rarely or never use this space","student","40.592126557715034","-98.37129912217414","",
"Marker","","qcFGduEnzRQ3axnkho9A","I rarely or never use this space","student","40.59642467195806","-98.3646104652948","",
"Marker","Hayes M. Fuhr Hall of Music","qcaQnhUzeAX1mmPZxFam","I rarely or never use this space","student","40.594856473875296","-98.37166653766923","",
"Marker","Morrison-Reeves Science Center","qddyMvXbqzCP1bY1BlWD","The lighting or temperature in thei space makes it uncomfortable","student","40.59122545614579","-98.37210707149517","",
"Marker","Gray Center","qdnmWkuHzFN5cuyW8g8I","The lighting or temperature in thei space makes it uncomfortable","student","40.59544486716979","-98.37315996521964","This is the grey center, where music students were relocated. I was excited to be in a newer building but the hvac difficulties make it uncomfortably hot most of the time. The building feels a little outdated overall, and the lighting in the practice rooms make my eyes hurt and my head spin. There is also no hot water in the faucets.",
"Marker","607 E 9th St","qfQRj8k6oXe1ukDKwOsS","I rarely or never use this space","student","40.59380895737149","-98.37480379145028","",
"Marker","","qhXlgVAR2Z0TFV4WLQXK","Just leave a comment about this space","student","40.59278379456828","-98.37419261190234","A pavilion would be cool when the college has more money. It’d be more enjoyable outside and shaded from the sun.",
"Marker","Morrison-Reeves Science Center","qjBYZRG3dTpZuCtaxaSD","Just leave a comment about this space","staff","40.590823930693915","-98.37219505183698","Will the blinds in the window ever be fixed?",
"Marker","611 E. 9th St","qlD8sgXJ6pvcafg5X49u","I rarely or never use this space","student","40.59376786781266","-98.37462788527601","",
"Marker","Kiewit Building","qld6ZGN93BSewSTeaoBd","I rarely or never use this space","student","40.59039529574582","-98.373209593822","",
"Marker","710 E. 7th St. Residence","qn3EI66cL2BbpIRazNkA","I rarely or never use this space","student","40.58945426904617","-98.37311512745633","",
"Marker","Hurley-McDonald Hall","qnT88P9ac1iBjK9gPiEn","I rarely or never use this space","student","40.59062559942632","-98.3746348578657","",
"Marker","Scott Studio Theatre","qoAGMNesOphVSzFmoB83","The lighting or temperature in thei space makes it uncomfortable","student","40.59223848102542","-98.37331295162166","",
"Marker","Hazelrigg Student Union","qoLG7iVjtfaLM43h6XJR","This is one of my go-to study spots","student","40.59390753061851","-98.37291994009837","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","qrGdtIlQ7Qd8lrv4ll9j","This is one of my go-to study spots","student","40.59585365916888","-98.37107712701159","",
"Marker","Wilson Center","qrO7L0HNeqbA5AbZg9Ke","This is one of my go-to study spots","student","40.59280879707049","-98.37360854148722","",
"Marker","Hazelrigg Student Union","qrvLr7HP4UAYth3bb9dA","I would like to use this space more, but it needs improvement","student","40.594076243689045","-98.37287322463482","Studio200 needs a major improvement. As well as the HSU A B and C.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","qsUausk2mrCbT4BOTcuF","This is a go-to hangout spot for me and my friends","student","40.59551900206495","-98.37019834376869","",
"Marker","Taylor Hall Residence","qu2rV8XW7Ukfi1XQNcvW","This space feels outdated or run-down","student","40.59265022806602","-98.37460643940514","",
"Marker","Kiewit Building","quDhrEbMcGW76zXRITpN","I rarely or never use this space","student","40.59053932283223","-98.37326502799954","",
"Marker","Perkins Library","qvbhxIy5yyzxCOnPFD9t","This is one of my go-to study spots","student","40.590272108763656","-98.37448961783858","",
"Marker","Kiewit Building","qvi9tOEXTGC5sb9lMdhc","Just leave a comment about this space","student","40.59061506132298","-98.37318437105976","I believe the only item to add to this space is that it needs more signage of where specific classrooms are and how to access the gym. I was very confused of where to go the first time I went in there.",
"Marker","Gray Center","qvo57YfvdQXZPDbjN1b8","I rarely or never use this space","student","40.59552032740581","-98.37322267685944","",
"Marker","Bronco Village Apartments 5","qwS2ytnrjPok7rOJSAr8","This is a go-to hangout spot for me and my friends","student","40.594417364323704","-98.36513460949936","",
"Marker","Hazelrigg Student Union","qyKMIW7AXRh2V5PX3Rbq","This is a go-to hangout spot for me and my friends","student","40.59392153328517","-98.37288547204888","",
"Marker","","qyusi0UQyI84IASgDrZT","I rarely or never use this space","student","40.59329826277025","-98.37019437562685","",
"Marker","Gray Center","qzKK9N6Tb9rnpaRxz4lj","I rarely or never use this space","student","40.59559401656102","-98.37311041635824","",
"Marker","Jackson Dinsdale Art Center","r0EqZXK8dzfOdTXj007J","I rarely or never use this space","student","40.59690546481542","-98.3731650047902","",
"Marker","Gray Center","r1kfceonZ0kwpHb8d5sB","I rarely or never use this space","student","40.59539049751268","-98.3730400540304","",
"Marker","Hayes M. Fuhr Hall of Music","r2IQuAHlDW5D3TxeKHjn","I rarely or never use this space","student","40.59476524191311","-98.3718050435718","",
"Marker","Morrison-Reeves Science Center","r2l7nCVsdWquzeRFIcfB","This is a go-to hangout spot for me and my friends","student","40.59105376750534","-98.37212011424813","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","r3tOi6Q6Ojz7b3zxXSmZ","The furniture in this space is uncomfortable or not functional","student","40.59576080878486","-98.370310889014","",
"Marker","Bronco Village Apartments 4","r5gN1yTsOJGEvis5EpXA","I rarely or never use this space","staff","40.59501607816631","-98.36596926513866","",
"Marker","Hazelrigg Student Union","r8EBWmdaGy0yzfmDRGvR","This is one of my go-to study spots","student","40.59408273730622","-98.37242715633164","",
"Marker","607 E 9th St","r8UtBviENnIRdyR5Mynl","I rarely or never use this space","student","40.59375858558096","-98.37474896474852","",
"Marker","","r8n1otmOBD2r8LXZdrhV","I wish this space were more flexible or adaptable for different uses","staff","40.59193451545116","-98.37348128784305","",
"Marker","Morrison-Reeves Science Center","rCKy0IKH68dsiefv6Lio","This is one of my go-to study spots","student","40.59119787145403","-98.37205778234609","",
"Marker","Morrison-Reeves Science Center","rFPzAdaoaGrqjdZ1W2NC","This space supports my teaching and/or professional work effectively","staff","40.59136930124333","-98.37218714401412","",
"Marker","Hazelrigg Student Union","rIi65xqvAJjIPgAT1pNP","This is a go-to hangout spot for me and my friends","student","40.594094860146896","-98.37291241537196","Perfect place for hangouts, talks, snacks, and pretty much everything! A very social place to study at, and overall great place to study too :)",
"Marker","Hazelrigg Student Union","rJ6Y7Ib2NlR84QN8ZVnZ","This is one of my go-to study spots","student","40.59397088357349","-98.37293306213336","",
"Marker","Gray Center","rJ7VLiSfZAIpJElo64xv","I would like to use this space more, but it needs improvement","student","40.595536358123496","-98.37296659237711","",
"Marker","812 N Ash Ave","rK6eWXHZTm12MvTgabM0","I rarely or never use this space","student","40.5921946398519","-98.37126311149488","",
"Marker","Calvin H. French Memorial Chapel ","rKMJeFs02uw6vI87WCE6","The furniture in this space is uncomfortable or not functional","student","40.591659029689566","-98.37340579167784","",
